"rep","n","sce","method","bias_rel_pct","cover_pct","auc"
65,1000,1,"IV-TS",22.1020741757619,100,0.53463313793787
65,1000,1,"IV-G",0.7424559461366,100,0.716937509860796
65,1000,1,"IV-GMM",18.0689268806536,100,0.716937509860796
66,1000,1,"GLM",22.6208566936509,0,0.685839321020398
66,1000,1,"IV-TS",0.421753603228714,100,0.544827281348958
66,1000,1,"IV-G",4.52116726684124,100,0.685839321020398
66,1000,1,"IV-GMM",17.0174284103743,100,0.685839321020398
67,1000,1,"GLM",26.8765290112434,0,0.706295009949301
67,1000,1,"IV-TS",11.0854785999829,100,0.546516528808394
67,1000,1,"IV-G",1.4094952188572,100,0.706295009949301
67,1000,1,"IV-GMM",4.74994606702486,100,0.706295009949301
68,1000,1,"GLM",76.3457401552936,0,0.71803613088713
68,1000,1,"IV-TS",15.2937603341654,100,0.545119439123993
68,1000,1,"IV-G",52.9754509660847,100,0.71803613088713
68,1000,1,"IV-GMM",6.63908181030954,100,0.71803613088713
69,1000,1,"GLM",47.5517200794581,0,0.726971394343624
69,1000,1,"IV-TS",25.4918228370935,100,0.54785417105114
69,1000,1,"IV-G",1.90292314819811,100,0.726971394343624
69,1000,1,"IV-GMM",22.5134034045738,100,0.726971394343624
70,1000,1,"GLM",33.6741735732415,0,0.708578243461964
70,1000,1,"IV-TS",34.2960289960285,100,0.531021949626601
70,1000,1,"IV-G",20.0026013082285,100,0.708578243461964
70,1000,1,"IV-GMM",32.7084571403249,100,0.708578243461964
71,1000,1,"GLM",45.0856082755172,0,0.710039912668337
71,1000,1,"IV-TS",0.390749600265694,100,0.543762687103244
71,1000,1,"IV-G",34.9902603162411,100,0.710039912668337
71,1000,1,"IV-GMM",12.8372133177837,100,0.710039912668337
72,1000,1,"GLM",47.3194290578778,0,0.694368385398286
72,1000,1,"IV-TS",37.292122237166,100,0.558283540011115
72,1000,1,"IV-G",7.31055452730818,100,0.694368385398286
72,1000,1,"IV-GMM",123.020306414373,100,0.694368385398286
73,1000,1,"GLM",51.1153340788556,0,0.719869522512217
73,1000,1,"IV-TS",12.3463033928833,100,0.540440745516352
73,1000,1,"IV-G",56.2259541382459,100,0.719869522512217
73,1000,1,"IV-GMM",33.7250203284308,100,0.719869522512217
74,1000,1,"GLM",19.6889351616077,0,0.686337439898982
74,1000,1,"IV-TS",21.7727338429342,100,0.538229913713555
74,1000,1,"IV-G",3.6463523816145,100,0.686337439898982
74,1000,1,"IV-GMM",17.5846653433722,100,0.686337439898982
75,1000,1,"GLM",43.3360404626128,0,0.712260074364386
75,1000,1,"IV-TS",23.3376964774233,100,0.54124208622249
75,1000,1,"IV-G",15.5628105363283,100,0.712260074364386
75,1000,1,"IV-GMM",18.1784129976038,100,0.712260074364386
76,1000,1,"GLM",42.9433613098976,0,0.710684916075251
76,1000,1,"IV-TS",9.48134783362908,100,0.556337404850416
76,1000,1,"IV-G",37.9471961031576,100,0.710684916075251
76,1000,1,"IV-GMM",31.4645307942698,100,0.710684916075251
77,1000,1,"GLM",45.8099463753107,0,0.697847361281571
77,1000,1,"IV-TS",24.2083753244704,100,0.539128609262967
77,1000,1,"IV-G",0.270621660036552,100,0.697847361281571
77,1000,1,"IV-GMM",19.8896273406123,100,0.697847361281571
78,1000,1,"GLM",33.3353923759973,0,0.708472517461281
78,1000,1,"IV-TS",22.7176937353113,100,0.530914060127543
78,1000,1,"IV-G",8.55761702809106,100,0.708472517461281
78,1000,1,"IV-GMM",18.9824539708465,100,0.708472517461281
79,1000,1,"GLM",39.1500197956815,0,0.706767676767677
79,1000,1,"IV-TS",67.0897661269528,100,0.57020202020202
79,1000,1,"IV-G",120.78982168455,100,0.706767676767677
79,1000,1,"IV-GMM",905.326627193635,100,0.706767676767677
80,1000,1,"GLM",51.9421648057483,0,0.724804173309157
80,1000,1,"IV-TS",38.3745594706438,100,0.527330550586365
80,1000,1,"IV-G",12.989683348622,100,0.724804173309157
80,1000,1,"IV-GMM",37.2486699293811,100,0.724804173309157
81,1000,1,"GLM",32.1909426180834,0,0.704709534581508
81,1000,1,"IV-TS",59.9153405209752,0,0.521201328391972
81,1000,1,"IV-G",35.7066056451386,100,0.704709534581508
81,1000,1,"IV-GMM",59.4138009700615,100,0.704709534581508
82,1000,1,"GLM",26.3162169735188,0,0.670539244280251
82,1000,1,"IV-TS",2.47154294314933,100,0.55627389979908
82,1000,1,"IV-G",18.5056471653387,100,0.670539244280251
82,1000,1,"IV-GMM",17.858255062515,100,0.670539244280251
83,1000,1,"GLM",28.4111261440365,0,0.690242186714903
83,1000,1,"IV-TS",55.7007047357027,100,0.522269118681539
83,1000,1,"IV-G",47.3665350660884,100,0.690242186714903
83,1000,1,"IV-GMM",55.0962740887684,100,0.690242186714903
84,1000,1,"GLM",63.0379154750705,0,0.730583660099079
84,1000,1,"IV-TS",29.8647524420026,100,0.576624550192832
84,1000,1,"IV-G",71.2774219357485,0,0.730583660099079
84,1000,1,"IV-GMM",77.3783659941825,100,0.730583660099079
85,1000,1,"GLM",51.5616698509681,0,0.697624798711755
85,1000,1,"IV-TS",63.5054698801703,100,0.514331723027375
85,1000,1,"IV-G",60.6229265251831,100,0.697624798711755
85,1000,1,"IV-GMM",63.3177476076494,100,0.697624798711755
86,1000,1,"GLM",26.1207581527157,0,0.707599598809583
86,1000,1,"IV-TS",26.538985499248,100,0.530644206580181
86,1000,1,"IV-G",23.9799406590325,100,0.707599598809583
86,1000,1,"IV-GMM",25.3158111341414,100,0.707599598809583
87,1000,1,"GLM",51.646625551062,0,0.705800182204677
87,1000,1,"IV-TS",25.6068130421568,100,0.530256098795425
87,1000,1,"IV-G",1.01625023459905,100,0.705800182204677
87,1000,1,"IV-GMM",22.1126306950016,100,0.705800182204677
88,1000,1,"GLM",39.1491421963967,0,0.703361371935316
88,1000,1,"IV-TS",36.6344589766088,100,0.565238654147105
88,1000,1,"IV-G",66.2754088220069,100,0.703361371935316
88,1000,1,"IV-GMM",90.8114350096832,100,0.703361371935316
89,1000,1,"GLM",68.3453717608379,0,0.727775944866014
89,1000,1,"IV-TS",7.12149744333042,100,0.550631132617276
89,1000,1,"IV-G",56.9377851468955,100,0.727775944866014
89,1000,1,"IV-GMM",21.3013120109205,100,0.727775944866014
90,1000,1,"GLM",45.7800073180684,0,0.714231317648584
90,1000,1,"IV-TS",15.4061436150142,100,0.575183096765831
90,1000,1,"IV-G",19.4197698627613,100,0.714231317648584
90,1000,1,"IV-GMM",37.1103062790373,100,0.714231317648584
91,1000,1,"GLM",27.0790556148907,0,0.696327940742179
91,1000,1,"IV-TS",12.619988501061,100,0.549910797723218
91,1000,1,"IV-G",33.3514153088881,100,0.696327940742179
91,1000,1,"IV-GMM",34.1581510977552,100,0.696327940742179
92,1000,1,"GLM",47.8661905682679,0,0.726230520482946
92,1000,1,"IV-TS",3.77233122829539,100,0.548347389460342
92,1000,1,"IV-G",32.8722659998864,100,0.726230520482946
92,1000,1,"IV-GMM",15.5690292428059,100,0.726230520482946
93,1000,1,"GLM",33.94585483433,0,0.703532746229375
93,1000,1,"IV-TS",36.6055796186158,100,0.526885312278571
93,1000,1,"IV-G",33.0327812056751,100,0.703532746229375
93,1000,1,"IV-GMM",35.0261869399674,100,0.703532746229375
94,1000,1,"GLM",36.1601872743881,0,0.698968038302277
94,1000,1,"IV-TS",35.6854941840323,100,0.531945522774327
94,1000,1,"IV-G",4.50236049704429,100,0.698968038302277
94,1000,1,"IV-GMM",33.8910961986264,100,0.698968038302277
95,1000,1,"GLM",34.6132695783107,0,0.714098680288113
95,1000,1,"IV-TS",44.0018590091582,100,0.530120530462947
95,1000,1,"IV-G",27.7087222754263,100,0.714098680288113
95,1000,1,"IV-GMM",42.7883020971397,100,0.714098680288113
96,1000,1,"GLM",47.2437821708445,0,0.718008069312501
96,1000,1,"IV-TS",15.0049226015078,100,0.545550626095064
96,1000,1,"IV-G",20.5522513012302,100,0.718008069312501
96,1000,1,"IV-GMM",7.39303901709134,100,0.718008069312501
97,1000,1,"GLM",21.0854819966374,0,0.692520865936359
97,1000,1,"IV-TS",75.6760518464997,0,0.511622978612415
97,1000,1,"IV-G",75.5993204376458,0,0.692520865936359
97,1000,1,"IV-GMM",75.8832390515478,0,0.692520865936359
98,1000,1,"GLM",49.9452819399004,0,0.716555214388873
98,1000,1,"IV-TS",15.0294219710152,100,0.537970638089574
98,1000,1,"IV-G",2.21564175116188,100,0.716555214388873
98,1000,1,"IV-GMM",9.07405106173045,100,0.716555214388873
99,1000,1,"GLM",42.3454898675602,0,0.692762425346695
99,1000,1,"IV-TS",26.4115739855987,100,0.532118635489422
99,1000,1,"IV-G",8.10445558665063,100,0.692762425346695
99,1000,1,"IV-GMM",22.8584551773956,100,0.692762425346695
100,1000,1,"GLM",41.0814302511644,0,0.701785714285714
100,1000,1,"IV-TS",0.496510479168921,100,0.53887987012987
100,1000,1,"IV-G",50.6458686710981,100,0.701785714285714
100,1000,1,"IV-GMM",11.1181677218223,100,0.701785714285714
1,5000,1,"GLM",39.4342729732445,0,0.706073078344643
1,5000,1,"IV-TS",33.8929650437407,0,0.532943285529609
1,5000,1,"IV-G",12.4376835130955,100,0.706073078344643
1,5000,1,"IV-GMM",31.5132268210325,0,0.706073078344643
2,5000,1,"GLM",43.7633662210222,0,0.705349855801588
2,5000,1,"IV-TS",9.08474826071074,100,0.540195357965495
2,5000,1,"IV-G",16.6930072949844,100,0.705349855801588
2,5000,1,"IV-GMM",0.8224983848933,100,0.705349855801588
3,5000,1,"GLM",36.4774761139371,0,0.700690786947401
3,5000,1,"IV-TS",12.8297130179334,100,0.544532516299581
3,5000,1,"IV-G",11.5602062580559,100,0.700690786947401
3,5000,1,"IV-GMM",5.78028182852026,100,0.700690786947401
4,5000,1,"GLM",43.4449626563585,0,0.704461032122466
4,5000,1,"IV-TS",34.4835603959571,0,0.533697263043867
4,5000,1,"IV-G",18.2110476470195,100,0.704461032122466
4,5000,1,"IV-GMM",31.9142738857224,0,0.704461032122466
5,5000,1,"GLM",45.4150045469468,0,0.71177136075834
5,5000,1,"IV-TS",16.4636508491051,100,0.537685936677654
5,5000,1,"IV-G",4.91215770865995,100,0.71177136075834
5,5000,1,"IV-GMM",11.0278556527418,100,0.71177136075834
6,5000,1,"GLM",44.0251864739902,0,0.702971363525869
6,5000,1,"IV-TS",28.8010973514144,0,0.536213963016497
6,5000,1,"IV-G",13.7329365587708,100,0.702971363525869
6,5000,1,"IV-GMM",25.7822995740348,100,0.702971363525869
7,5000,1,"GLM",39.3396766353139,0,0.704757496998775
7,5000,1,"IV-TS",9.37527143361331,100,0.544730981127652
7,5000,1,"IV-G",12.224551839848,100,0.704757496998775
7,5000,1,"IV-GMM",1.0469958309812,100,0.704757496998775
8,5000,1,"GLM",43.7258158096823,0,0.709665672281626
8,5000,1,"IV-TS",8.98943099209151,100,0.537952740687632
8,5000,1,"IV-G",14.4468343974216,100,0.709665672281626
8,5000,1,"IV-GMM",1.28057856408141,100,0.709665672281626
9,5000,1,"GLM",41.6437536200207,0,0.710335037544564
9,5000,1,"IV-TS",3.83136931585213,100,0.54811004316893
9,5000,1,"IV-G",18.7587581482834,100,0.710335037544564
9,5000,1,"IV-GMM",6.51855877409362,100,0.710335037544564
10,5000,1,"GLM",42.7976829273619,0,0.701637851917442
10,5000,1,"IV-TS",24.6236943796791,100,0.534705416578669
10,5000,1,"IV-G",1.20268129576546,100,0.701637851917442
10,5000,1,"IV-GMM",20.4244444289873,100,0.701637851917442
11,5000,1,"GLM",31.5949943870865,0,0.703144459109602
11,5000,1,"IV-TS",25.3693572964021,0,0.538815404573756
11,5000,1,"IV-G",3.54763829338107,100,0.703144459109602
11,5000,1,"IV-GMM",21.3437779208942,100,0.703144459109602
12,5000,1,"GLM",33.3276754385226,0,0.693346655166595
12,5000,1,"IV-TS",28.7262470883705,0,0.531400227574577
12,5000,1,"IV-G",12.658923606671,100,0.693346655166595
12,5000,1,"IV-GMM",25.7298450697635,100,0.693346655166595
13,5000,1,"GLM",37.0786357060593,0,0.701521988356139
13,5000,1,"IV-TS",41.3499670886272,0,0.527978548386134
13,5000,1,"IV-G",24.4775156478591,100,0.701521988356139
13,5000,1,"IV-GMM",39.9440321119473,0,0.701521988356139
14,5000,1,"GLM",43.0642830376005,0,0.70002013547561
14,5000,1,"IV-TS",20.9631462134267,100,0.536780802114741
14,5000,1,"IV-G",1.85817417806777,100,0.70002013547561
14,5000,1,"IV-GMM",15.6732593429989,100,0.70002013547561
15,5000,1,"GLM",39.5457734443015,0,0.703443225078769
15,5000,1,"IV-TS",8.74501657829082,100,0.542446997066663
15,5000,1,"IV-G",9.88103469897097,100,0.703443225078769
15,5000,1,"IV-GMM",0.235883135051829,100,0.703443225078769
16,5000,1,"GLM",39.5733487949512,0,0.703379172422324
16,5000,1,"IV-TS",20.8029584122599,100,0.537305682122755
16,5000,1,"IV-G",0.937999662407563,100,0.703379172422324
16,5000,1,"IV-GMM",15.2290643383972,100,0.703379172422324
17,5000,1,"GLM",36.812047223209,0,0.699700162927693
17,5000,1,"IV-TS",9.03875239923294,100,0.54374729789473
17,5000,1,"IV-G",10.7835799899094,100,0.699700162927693
17,5000,1,"IV-GMM",2.03536328752394,100,0.699700162927693
18,5000,1,"GLM",39.3644257809304,0,0.701469226491481
18,5000,1,"IV-TS",46.1818532257921,0,0.523984047826852
18,5000,1,"IV-G",19.2947812146776,100,0.701469226491481
18,5000,1,"IV-GMM",45.1216178372235,0,0.701469226491481
19,5000,1,"GLM",48.2965391979577,0,0.70759332952024
19,5000,1,"IV-TS",38.7597492636331,0,0.526133888260134
19,5000,1,"IV-G",20.6227353051617,100,0.70759332952024
19,5000,1,"IV-GMM",37.5903128847095,0,0.70759332952024
20,5000,1,"GLM",49.8411973879789,0,0.714455949999799
20,5000,1,"IV-TS",40.3948161836849,0,0.527684834533301
20,5000,1,"IV-G",11.2506216103923,100,0.714455949999799
20,5000,1,"IV-GMM",38.5845835718938,0,0.714455949999799
21,5000,1,"GLM",31.1278314676469,0,0.692825687787875
21,5000,1,"IV-TS",66.9243033781713,0,0.513879595626375
21,5000,1,"IV-G",52.263938079407,0,0.692825687787875
21,5000,1,"IV-GMM",67.0456703267372,0,0.692825687787875
22,5000,1,"GLM",42.7824221916375,0,0.704419888606043
22,5000,1,"IV-TS",22.3243384738041,100,0.540546997693305
22,5000,1,"IV-G",12.1275840330669,100,0.704419888606043
22,5000,1,"IV-GMM",18.6444304372745,100,0.704419888606043
23,5000,1,"GLM",40.8616084983247,0,0.710683821023694
23,5000,1,"IV-TS",0.730866432729305,100,0.546143900639811
23,5000,1,"IV-G",26.7622788638023,100,0.710683821023694
23,5000,1,"IV-GMM",11.1703041881969,100,0.710683821023694
24,5000,1,"GLM",44.1073493270975,0,0.709289217440303
24,5000,1,"IV-TS",41.8728010161703,0,0.529404577928127
24,5000,1,"IV-G",18.3240888325158,100,0.709289217440303
24,5000,1,"IV-GMM",40.3770744962399,0,0.709289217440303
25,5000,1,"GLM",39.0570651524168,0,0.699663272507309
25,5000,1,"IV-TS",44.5782242365343,0,0.525563060792419
25,5000,1,"IV-G",28.1088231756184,100,0.699663272507309
25,5000,1,"IV-GMM",43.4206483304624,0,0.699663272507309
26,5000,1,"GLM",44.2144160598099,0,0.705994568965197
26,5000,1,"IV-TS",34.0994844736263,0,0.5281185542454
26,5000,1,"IV-G",15.3328444897884,100,0.705994568965197
26,5000,1,"IV-GMM",32.0122682097102,100,0.705994568965197
27,5000,1,"GLM",33.7103641289298,0,0.69456042493597
27,5000,1,"IV-TS",9.24825405690479,100,0.544071646360878
27,5000,1,"IV-G",19.3315709701161,100,0.69456042493597
27,5000,1,"IV-GMM",0.358933060093403,100,0.69456042493597
28,5000,1,"GLM",41.5788126512927,0,0.705482972743992
28,5000,1,"IV-TS",27.033674460482,0,0.534283109127353
28,5000,1,"IV-G",0.757184872797556,100,0.705482972743992
28,5000,1,"IV-GMM",23.474921905311,100,0.705482972743992
29,5000,1,"GLM",34.3252279512719,0,0.695876623376623
29,5000,1,"IV-TS",44.4977907949985,0,0.52663961038961
29,5000,1,"IV-G",33.4765858600831,0,0.695876623376623
29,5000,1,"IV-GMM",43.8580352014554,0,0.695876623376623
30,5000,1,"GLM",38.429456754842,0,0.699700066890975
30,5000,1,"IV-TS",47.6828160187885,0,0.522361864796719
30,5000,1,"IV-G",30.2982830750937,100,0.699700066890975
30,5000,1,"IV-GMM",47.0496479293952,0,0.699700066890975
31,5000,1,"GLM",36.1333624088349,0,0.700275577830877
31,5000,1,"IV-TS",11.8843330465217,100,0.547217356371659
31,5000,1,"IV-G",34.5368192155912,100,0.700275577830877
31,5000,1,"IV-GMM",33.4712430998017,100,0.700275577830877
32,5000,1,"GLM",42.2739921664494,0,0.709189572718821
32,5000,1,"IV-TS",23.7547779589299,100,0.537855948668631
32,5000,1,"IV-G",0.114258439088266,100,0.709189572718821
32,5000,1,"IV-GMM",19.4618022545588,100,0.709189572718821
33,5000,1,"GLM",32.6200833882666,0,0.697684010544745
33,5000,1,"IV-TS",14.3208932807832,100,0.542107685827033
33,5000,1,"IV-G",0.165042772628288,100,0.697684010544745
33,5000,1,"IV-GMM",9.14755931033613,100,0.697684010544745
34,5000,1,"GLM",41.0571462720625,0,0.704422074036078
34,5000,1,"IV-TS",20.6871030768488,100,0.53786583454447
34,5000,1,"IV-G",4.18364157904065,100,0.704422074036078
34,5000,1,"IV-GMM",16.2207950523703,100,0.704422074036078
35,5000,1,"GLM",33.9137623869923,0,0.69861272365393
35,5000,1,"IV-TS",8.1764924710395,100,0.539188029979475
35,5000,1,"IV-G",4.451672981965,100,0.69861272365393
35,5000,1,"IV-GMM",0.237664938299131,100,0.69861272365393
36,5000,1,"GLM",28.6023683201629,0,0.689281907672107
36,5000,1,"IV-TS",48.4346469913211,0,0.52453850237689
36,5000,1,"IV-G",33.3173487998911,0,0.689281907672107
36,5000,1,"IV-GMM",47.9562628804433,0,0.689281907672107
37,5000,1,"GLM",43.5065818766323,0,0.711889938385135
37,5000,1,"IV-TS",31.4368665846581,0,0.532240149066923
37,5000,1,"IV-G",7.33209140954494,100,0.711889938385135
37,5000,1,"IV-GMM",28.3045024564946,100,0.711889938385135
38,5000,1,"GLM",39.6111204986236,0,0.702600472354864
38,5000,1,"IV-TS",4.66568256454485,100,0.55286637191749
38,5000,1,"IV-G",29.4872114065627,100,0.702600472354864
38,5000,1,"IV-GMM",20.9556600072304,100,0.702600472354864
39,5000,1,"GLM",34.0484436875215,0,0.698439291309746
39,5000,1,"IV-TS",45.5096593366583,0,0.525906147010408
39,5000,1,"IV-G",32.3193276842064,0,0.698439291309746
39,5000,1,"IV-GMM",44.5144832463963,0,0.698439291309746
40,5000,1,"GLM",44.237945291815,0,0.705915767609858
40,5000,1,"IV-TS",49.575100501197,0,0.522599852274424
40,5000,1,"IV-G",26.6497852772166,100,0.705915767609858
40,5000,1,"IV-GMM",49.7052772314976,0,0.705915767609858
41,5000,1,"GLM",42.6964069401735,0,0.711618094308575
41,5000,1,"IV-TS",31.2571388478924,0,0.532963064062979
41,5000,1,"IV-G",3.88990632753853,100,0.711618094308575
41,5000,1,"IV-GMM",28.0744782381559,100,0.711618094308575
42,5000,1,"GLM",35.2777995613641,0,0.7040731075732
42,5000,1,"IV-TS",10.8862969692844,100,0.541601789037681
42,5000,1,"IV-G",12.5881240935697,100,0.7040731075732
42,5000,1,"IV-GMM",3.33314610981077,100,0.7040731075732
43,5000,1,"GLM",39.1468862957594,0,0.700299808642776
43,5000,1,"IV-TS",36.2386933272408,0,0.52742816571636
43,5000,1,"IV-G",13.2258160658063,100,0.700299808642776
43,5000,1,"IV-GMM",34.5762671021982,0,0.700299808642776
44,5000,1,"GLM",41.6201343756571,0,0.704180236590936
44,5000,1,"IV-TS",22.6263542018863,100,0.541370026955618
44,5000,1,"IV-G",1.27430029238962,100,0.704180236590936
44,5000,1,"IV-GMM",17.3343528485515,100,0.704180236590936
45,5000,1,"GLM",45.9753418630655,0,0.709724025974026
45,5000,1,"IV-TS",33.3877634514791,0,0.5325
45,5000,1,"IV-G",0.810235557790162,100,0.709724025974026
45,5000,1,"IV-GMM",31.6908349119002,0,0.709724025974026
46,5000,1,"GLM",39.0953803720786,0,0.697556708371478
46,5000,1,"IV-TS",12.8645495795038,100,0.537251551215543
46,5000,1,"IV-G",7.00932360549291,100,0.697556708371478
46,5000,1,"IV-GMM",6.99127819187957,100,0.697556708371478
47,5000,1,"GLM",37.0258317725381,0,0.700503286131901
47,5000,1,"IV-TS",4.60525196368413,100,0.538508386374474
47,5000,1,"IV-G",11.6076134999349,100,0.700503286131901
47,5000,1,"IV-GMM",5.41125170603398,100,0.700503286131901
48,5000,1,"GLM",33.191765330495,0,0.690418985004304
48,5000,1,"IV-TS",24.8785638376799,100,0.536695062116358
48,5000,1,"IV-G",8.06167733233188,100,0.690418985004304
48,5000,1,"IV-GMM",20.6210065047171,100,0.690418985004304
49,5000,1,"GLM",37.0604078629923,0,0.708111023503189
49,5000,1,"IV-TS",13.7234790514693,100,0.542617254501769
49,5000,1,"IV-G",16.4187355361972,100,0.708111023503189
49,5000,1,"IV-GMM",7.83775687904105,100,0.708111023503189
50,5000,1,"GLM",37.3979397192286,0,0.702457393907208
50,5000,1,"IV-TS",43.4806767054328,0,0.528000128743623
50,5000,1,"IV-G",14.4031719772126,100,0.702457393907208
50,5000,1,"IV-GMM",41.9908522159159,0,0.702457393907208
51,5000,1,"GLM",45.9444121173707,0,0.718475545400063
51,5000,1,"IV-TS",23.7682669733706,0,0.540204365068819
51,5000,1,"IV-G",4.10059694574999,100,0.718475545400063
51,5000,1,"IV-GMM",19.2425694632672,100,0.718475545400063
52,5000,1,"GLM",36.361253111525,0,0.70652007784229
52,5000,1,"IV-TS",11.2349102233364,100,0.542587162116277
52,5000,1,"IV-G",0.937682407133988,100,0.70652007784229
52,5000,1,"IV-GMM",4.4743840765828,100,0.70652007784229
53,5000,1,"GLM",43.4179899898772,0,0.711405781980951
53,5000,1,"IV-TS",21.0172796436605,100,0.539898360986773
53,5000,1,"IV-G",0.812816025654672,100,0.711405781980951
53,5000,1,"IV-GMM",16.650389989664,100,0.711405781980951
54,5000,1,"GLM",34.0748227798213,0,0.697164845578787
54,5000,1,"IV-TS",22.8089785265871,100,0.53788392850245
54,5000,1,"IV-G",7.56624746096932,100,0.697164845578787
54,5000,1,"IV-GMM",17.5926896036291,100,0.697164845578787
55,5000,1,"GLM",38.1710625215374,0,0.701514035555533
55,5000,1,"IV-TS",18.6388241558848,100,0.537471295910363
55,5000,1,"IV-G",9.14848728890107,100,0.701514035555533
55,5000,1,"IV-GMM",13.4774444983192,100,0.701514035555533
